Sun Feb 05 13:19:19 -0500 2012,28.553,-82.4682,-1
Sun Feb 05 13:19:17 -0500 2012,32.0826,-98.0221,1
Sun Feb 05 13:19:19 -0500 2012,42.0694,-72.2228,1
Sun Feb 05 13:19:20 -0500 2012,33.4483,-112.073,1
Sun Feb 05 13:19:20 -0500 2012,29.7631,-95.3631,1
Sun Feb 05 13:19:21 -0500 2012,32.4283,-90.1322,1
Sun Feb 05 13:19:23 -0500 2012,41.3081,-72.9286,-1
Sun Feb 05 13:19:23 -0500 2012,26.7372,-80.9511,1
Sun Feb 05 13:19:23 -0500 2012,44.6497,-93.2425,1
Sun Feb 05 13:19:24 -0500 2012,34.3128,-78.1614,1
Sun Feb 05 13:19:23 -0500 2012,39.9522,-75.1642,-1
Sun Feb 05 13:19:25 -0500 2012,38.4089,-121.371,1
Sun Feb 05 13:19:27 -0500 2012,44.7333,-85.5525,-1
Sun Feb 05 13:19:27 -0500 2012,42.3314,-83.0458,-1
Sun Feb 05 13:19:28 -0500 2012,36.3236,-91.7147,1
Sun Feb 05 13:19:29 -0500 2012,26.1322,-97.6308,1
Sun Feb 05 13:19:29 -0500 2012,46.7833,-92.1064,1
Sun Feb 05 13:19:28 -0500 2012,41.6762,-71.5769,1
Sun Feb 05 13:19:30 -0500 2012,34.5578,-115.744,1
Sun Feb 05 13:19:30 -0500 2012,40.7204,-73.9946,1
Sun Feb 05 13:19:30 -0500 2012,42.9118,-75.6682,-1
Sun Feb 05 13:19:30 -0500 2012,41.3456,-88.8425,1
Sun Feb 05 13:19:31 -0500 2012,51.0452,-114.063,1
Sun Feb 05 13:19:30 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:19:31 -0500 2012,41.8838,-87.6325,1
Sun Feb 05 13:19:32 -0500 2012,41.7264,-95.4719,1
Sun Feb 05 13:19:33 -0500 2012,39.1697,-91.8828,1
Sun Feb 05 13:19:33 -0500 2012,46.75,-66.25,-1
Sun Feb 05 13:19:34 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:19:34 -0500 2012,35.5275,-92.6117,1
Sun Feb 05 13:19:34 -0500 2012,38.9333,-119.983,1
Sun Feb 05 13:19:34 -0500 2012,33.7747,-84.2964,1
Sun Feb 05 13:19:36 -0500 2012,41.7264,-95.4719,-1
Sun Feb 05 13:19:37 -0500 2012,40.4881,-74.4111,1
Sun Feb 05 13:19:36 -0500 2012,39.36,-84.31,1
Sun Feb 05 13:19:38 -0500 2012,35.9939,-78.8989,-1
Sun Feb 05 13:19:39 -0500 2012,27.7883,-82.7525,1
Sun Feb 05 13:19:40 -0500 2012,30.3039,-81.5806,-1
Sun Feb 05 13:19:40 -0500 2012,29.9571,-90.0625,-1
Sun Feb 05 13:19:40 -0500 2012,34.6181,-79.0089,1
Sun Feb 05 13:19:40 -0500 2012,39.5236,-87.125,-1
Sun Feb 05 13:19:40 -0500 2012,45.8426,-69.295,1
Sun Feb 05 13:19:41 -0500 2012,41.24,-81.4408,-1
Sun Feb 05 13:19:43 -0500 2012,37.775,-122.418,1
Sun Feb 05 13:19:44 -0500 2012,34.4233,-118.471,-1
Sun Feb 05 13:19:44 -0500 2012,33.9525,-84.55,1
Sun Feb 05 13:19:45 -0500 2012,41.4989,-72.9011,1
Sun Feb 05 13:19:46 -0500 2012,40.4642,-80.6011,-1
Sun Feb 05 13:19:46 -0500 2012,27.9472,-82.4586,-1
Sun Feb 05 13:19:46 -0500 2012,39.5094,-76.1644,1
Sun Feb 05 13:19:46 -0500 2012,33.0544,-84.1558,-1
Sun Feb 05 13:19:48 -0500 2012,44.6261,-67.3778,1
Sun Feb 05 13:19:48 -0500 2012,39.782,-86.138,1
Sun Feb 05 13:19:49 -0500 2012,41.8838,-87.6325,1
Sun Feb 05 13:19:50 -0500 2012,45.8426,-69.295,-1
Sun Feb 05 13:19:51 -0500 2012,39.7683,-86.1581,1
Sun Feb 05 13:19:51 -0500 2012,33.6608,-95.5553,1
Sun Feb 05 13:19:52 -0500 2012,37.47,-82.9067,1
Sun Feb 05 13:19:52 -0500 2012,40.6258,-75.3708,1
Sun Feb 05 13:19:52 -0500 2012,49.6938,-112.834,-1
Sun Feb 05 13:19:53 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:19:53 -0500 2012,40.7204,-73.9946,1
Sun Feb 05 13:19:54 -0500 2012,33.2097,-87.5692,1
Sun Feb 05 13:19:54 -0500 2012,40.4642,-80.6011,1
Sun Feb 05 13:19:54 -0500 2012,38.3903,-83.2636,1
Sun Feb 05 13:19:54 -0500 2012,46.487,-94.0718,1
Sun Feb 05 13:19:54 -0500 2012,34.9736,-85.6711,1
Sun Feb 05 13:19:55 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:19:57 -0500 2012,41.8258,-84.1017,-1
Sun Feb 05 13:19:57 -0500 2012,33.5386,-112.185,1
Sun Feb 05 13:19:58 -0500 2012,28.5381,-81.3794,-1
Sun Feb 05 13:19:58 -0500 2012,40.4642,-80.6011,1
Sun Feb 05 13:19:58 -0500 2012,31.0356,-85.3933,-1
Sun Feb 05 13:19:59 -0500 2012,43.6272,-75.4117,-1
Sun Feb 05 13:20:00 -0500 2012,34.0633,-117.65,-1
Sun Feb 05 13:20:00 -0500 2012,35.9987,-78.8976,1
Sun Feb 05 13:20:00 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:20:00 -0500 2012,36.1658,-86.7844,1
Sun Feb 05 13:20:01 -0500 2012,40.9143,-77.8185,1
Sun Feb 05 13:20:02 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:20:03 -0500 2012,39.782,-86.138,1
Sun Feb 05 13:20:03 -0500 2012,39.782,-86.138,1
Sun Feb 05 13:20:04 -0500 2012,41.8461,-94.3094,1
Sun Feb 05 13:20:06 -0500 2012,33.7489,-84.3881,-1
Sun Feb 05 13:20:07 -0500 2012,34.0633,-117.65,-1
Sun Feb 05 13:20:10 -0500 2012,29.9571,-90.0625,1
Sun Feb 05 13:20:10 -0500 2012,29.4436,-82.2544,1
Sun Feb 05 13:20:10 -0500 2012,40.7936,-74.1506,-1
Sun Feb 05 13:20:11 -0500 2012,34.5952,-112.554,-1
Sun Feb 05 13:20:13 -0500 2012,26.4047,-99.0156,1
Sun Feb 05 13:20:13 -0500 2012,37.9747,-87.5558,-1
Sun Feb 05 13:20:13 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:20:13 -0500 2012,41.3922,-84.1253,1
Sun Feb 05 13:20:14 -0500 2012,29.0403,-96.5133,-1
Sun Feb 05 13:20:12 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:20:15 -0500 2012,30.3319,-81.6558,1
Sun Feb 05 13:20:15 -0500 2012,39.7683,-86.1581,1
Sun Feb 05 13:20:15 -0500 2012,40.7342,-92.8739,1
Sun Feb 05 13:20:16 -0500 2012,49.1334,-96.4277,1
Sun Feb 05 13:20:16 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:20:17 -0500 2012,39.782,-86.138,-1
Sun Feb 05 13:20:18 -0500 2012,32.4486,-81.7833,1
Sun Feb 05 13:20:19 -0500 2012,41.8742,-80.1319,1
Sun Feb 05 13:20:19 -0500 2012,32.7153,-117.156,1
Sun Feb 05 13:20:19 -0500 2012,38.3606,-75.5997,-1
Sun Feb 05 13:20:20 -0500 2012,36.8664,-83.8889,1
Sun Feb 05 13:20:20 -0500 2012,41.9017,-73.0964,1
Sun Feb 05 13:20:20 -0500 2012,34.0633,-117.65,1
Sun Feb 05 13:20:15 -0500 2012,40.1083,-83.7525,1
Sun Feb 05 13:20:22 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:20:23 -0500 2012,39.7683,-86.1581,-1
Sun Feb 05 13:20:23 -0500 2012,41.7992,-87.7975,1
Sun Feb 05 13:20:24 -0500 2012,36.5297,-87.3594,1
Sun Feb 05 13:20:25 -0500 2012,35.4761,-79.1723,1
Sun Feb 05 13:20:24 -0500 2012,40.758,-73.9856,1
Sun Feb 05 13:20:21 -0500 2012,35.0456,-85.3097,1
Sun Feb 05 13:20:24 -0500 2012,40.8583,-74.1642,1
Sun Feb 05 13:20:24 -0500 2012,30.6489,-89.8925,1
Sun Feb 05 13:20:26 -0500 2012,30.6489,-89.8925,1
Sun Feb 05 13:20:28 -0500 2012,37.2197,-119.769,1
Sun Feb 05 13:20:28 -0500 2012,34.2331,-102.41,-1
Sun Feb 05 13:20:28 -0500 2012,43.6486,-79.3853,1
Sun Feb 05 13:20:27 -0500 2012,36.1156,-97.0581,1
Sun Feb 05 13:20:27 -0500 2012,44.98,-93.2636,-1
Sun Feb 05 13:20:28 -0500 2012,35.3733,-119.018,1
Sun Feb 05 13:20:29 -0500 2012,33.7669,-118.188,1
Sun Feb 05 13:20:30 -0500 2012,33.9472,-118.084,-1
Sun Feb 05 13:20:30 -0500 2012,28.5381,-81.3794,1
Sun Feb 05 13:20:33 -0500 2012,28.553,-82.4682,-1
Sun Feb 05 13:20:34 -0500 2012,37.1289,-84.0833,-1
Sun Feb 05 13:20:34 -0500 2012,37.2197,-119.769,-1
Sun Feb 05 13:20:34 -0500 2012,38.9923,-76.5694,-1
Sun Feb 05 13:20:34 -0500 2012,36.0725,-79.7922,-1
Sun Feb 05 13:20:35 -0500 2012,40.7204,-73.9946,1
Sun Feb 05 13:20:35 -0500 2012,36.8953,-91.5803,-1
Sun Feb 05 13:20:35 -0500 2012,41.7619,-72.7425,-1
Sun Feb 05 13:20:36 -0500 2012,41.7264,-95.4719,-1
Sun Feb 05 13:20:36 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:20:37 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:20:38 -0500 2012,33.9572,-117.418,1
Sun Feb 05 13:20:38 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:20:39 -0500 2012,48.4319,-92.6764,-1
Sun Feb 05 13:20:41 -0500 2012,39.3703,-94.7822,-1
Sun Feb 05 13:20:42 -0500 2012,45.6389,-122.66,1
Sun Feb 05 13:20:42 -0500 2012,41.8838,-87.6325,-1
Sun Feb 05 13:20:42 -0500 2012,44.4008,-73.8494,-1
Sun Feb 05 13:20:44 -0500 2012,41.4228,-122.385,1
Sun Feb 05 13:20:45 -0500 2012,39.782,-86.138,1
Sun Feb 05 13:20:45 -0500 2012,42.2536,-83.2731,-1
Sun Feb 05 13:20:46 -0500 2012,39.1653,-86.5264,-1
Sun Feb 05 13:20:47 -0500 2012,39.782,-86.138,1
Sun Feb 05 13:20:48 -0500 2012,32.7253,-114.624,1
Sun Feb 05 13:20:47 -0500 2012,46.5392,-102.868,-1
Sun Feb 05 13:20:49 -0500 2012,43.5189,-71.425,-1
Sun Feb 05 13:20:51 -0500 2012,42.19,-87.9083,1
Sun Feb 05 13:20:53 -0500 2012,34.0522,-118.243,1
Sun Feb 05 13:20:54 -0500 2012,37.1289,-84.0833,1
Sun Feb 05 13:20:53 -0500 2012,37.2197,-119.769,-1
Sun Feb 05 13:20:54 -0500 2012,28.553,-82.4682,1
Sun Feb 05 13:20:55 -0500 2012,34.2756,-83.8411,1
Sun Feb 05 13:20:56 -0500 2012,31.1969,-99.3467,1
Sun Feb 05 13:20:57 -0500 2012,41.4989,-72.9011,-1
Sun Feb 05 13:20:57 -0500 2012,47.4981,-97.3242,1
Sun Feb 05 13:20:57 -0500 2012,37.9444,-87.4053,-1
Sun Feb 05 13:20:59 -0500 2012,47.2531,-122.443,1
Sun Feb 05 13:20:59 -0500 2012,39.6217,-87.4514,-1
Sun Feb 05 13:20:59 -0500 2012,38.0492,-84.5003,1
Sun Feb 05 13:21:00 -0500 2012,38.905,-77.0162,1
Sun Feb 05 13:21:01 -0500 2012,36.6006,-89.6422,-1
Sun Feb 05 13:21:01 -0500 2012,38.4267,-120.099,1
Sun Feb 05 13:21:02 -0500 2012,40.4406,-79.9961,-1
Sun Feb 05 13:21:03 -0500 2012,32.5183,-92.1475,1
Sun Feb 05 13:21:03 -0500 2012,40.7608,-111.89,1
Sun Feb 05 13:21:04 -0500 2012,39.9522,-75.1642,1
Sun Feb 05 13:21:05 -0500 2012,39.5803,-76.1936,-1
Sun Feb 05 13:21:05 -0500 2012,41.8006,-73.1217,-1
Sun Feb 05 13:21:05 -0500 2012,47.6064,-122.331,1
Sun Feb 05 13:21:04 -0500 2012,33.7378,-87.2525,-1
Sun Feb 05 13:21:06 -0500 2012,30.2669,-97.7428,-1
Sun Feb 05 13:21:06 -0500 2012,34.0522,-118.243,1
Sun Feb 05 13:21:06 -0500 2012,34.2478,-88.9986,1
Sun Feb 05 13:21:08 -0500 2012,36.5483,-82.5619,1
Sun Feb 05 13:21:08 -0500 2012,39.0306,-82.8244,-1
Sun Feb 05 13:21:08 -0500 2012,42.0694,-72.2228,1
Sun Feb 05 13:21:10 -0500 2012,32.2858,-84.7136,1
Sun Feb 05 13:21:08 -0500 2012,39.782,-86.138,-1
Sun Feb 05 13:21:09 -0500 2012,38.2392,-91.3058,1
Sun Feb 05 13:21:10 -0500 2012,41.4664,-73.4861,1
Sun Feb 05 13:21:11 -0500 2012,33.9608,-83.3781,-1
Sun Feb 05 13:21:10 -0500 2012,28.805,-97.0033,1
Sun Feb 05 13:21:11 -0500 2012,42.3019,-70.9083,1
Sun Feb 05 13:21:12 -0500 2012,34.5442,-91.9689,1
Sun Feb 05 13:21:12 -0500 2012,39.5803,-76.1936,-1
Sun Feb 05 13:21:13 -0500 2012,32.7153,-117.156,1
Sun Feb 05 13:21:14 -0500 2012,45.6389,-122.66,1
Sun Feb 05 13:21:14 -0500 2012,40.4258,-86.9081,1
Sun Feb 05 13:21:15 -0500 2012,40.7608,-111.89,1
Sun Feb 05 13:21:16 -0500 2012,41.5242,-72.0764,-1
Sun Feb 05 13:21:17 -0500 2012,26.1219,-80.1436,1
Sun Feb 05 13:21:18 -0500 2012,40.4642,-80.6011,1
Sun Feb 05 13:21:19 -0500 2012,35.8432,-86.4165,1
Sun Feb 05 13:21:18 -0500 2012,39.5803,-76.1936,-1
Sun Feb 05 13:21:21 -0500 2012,39.7683,-86.1581,1
Sun Feb 05 13:21:21 -0500 2012,34.5442,-91.9689,1
Sun Feb 05 13:21:21 -0500 2012,32.666,-83.4261,1
Sun Feb 05 13:21:21 -0500 2012,25.5972,-80.3808,1
Sun Feb 05 13:21:22 -0500 2012,35.5275,-92.6117,-1
Sun Feb 05 13:21:23 -0500 2012,39.5803,-76.1936,-1
Sun Feb 05 13:21:23 -0500 2012,45.8426,-69.295,-1
Sun Feb 05 13:21:23 -0500 2012,42.2486,-88.6083,1
Sun Feb 05 13:21:25 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:21:26 -0500 2012,32.7153,-117.156,1
Sun Feb 05 13:21:29 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:21:31 -0500 2012,25.5972,-80.3808,1
Sun Feb 05 13:21:31 -0500 2012,39.0911,-94.4153,1
Sun Feb 05 13:21:32 -0500 2012,43.1519,-76.0614,1
Sun Feb 05 13:21:32 -0500 2012,31.5375,-84.5994,-1
Sun Feb 05 13:21:32 -0500 2012,45.6389,-122.66,-1
Sun Feb 05 13:21:34 -0500 2012,45.6389,-122.66,1
Sun Feb 05 13:21:34 -0500 2012,34.0522,-118.243,1
Sun Feb 05 13:21:35 -0500 2012,30.6489,-89.8925,1
Sun Feb 05 13:21:35 -0500 2012,39.5803,-76.1936,-1
Sun Feb 05 13:21:36 -0500 2012,36.6728,-79.1583,1
Sun Feb 05 13:21:36 -0500 2012,42.7742,-73.7006,1
Sun Feb 05 13:21:36 -0500 2012,39.9347,-75.0311,1
Sun Feb 05 13:21:37 -0500 2012,35.5485,-97.415,1
Sun Feb 05 13:21:38 -0500 2012,42.6525,-73.7567,-1
Sun Feb 05 13:21:38 -0500 2012,36.6914,-79.8728,1
Sun Feb 05 13:21:39 -0500 2012,33.9261,-83.3626,-1
Sun Feb 05 13:21:39 -0500 2012,37.1694,-104.5,1
Sun Feb 05 13:21:40 -0500 2012,42.7047,-73.7553,-1
Sun Feb 05 13:21:40 -0500 2012,36.3236,-91.7147,1
Sun Feb 05 13:21:43 -0500 2012,40.2919,-79.9192,1
Sun Feb 05 13:21:44 -0500 2012,37.1289,-84.0833,1
Sun Feb 05 13:21:44 -0500 2012,45.8426,-69.295,1
Sun Feb 05 13:21:45 -0500 2012,30.1639,-91.655,1
Sun Feb 05 13:21:45 -0500 2012,41.4439,-80.5889,1
Sun Feb 05 13:21:45 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:21:46 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:21:46 -0500 2012,36.175,-115.136,-1
Sun Feb 05 13:21:46 -0500 2012,33.5481,-86.5444,-1
Sun Feb 05 13:21:48 -0500 2012,38.6272,-90.1978,1
Sun Feb 05 13:21:47 -0500 2012,33.1178,-90.7383,-1
Sun Feb 05 13:21:48 -0500 2012,33.5206,-86.8025,1
Sun Feb 05 13:21:48 -0500 2012,34.0633,-117.65,1
Sun Feb 05 13:21:50 -0500 2012,33.5092,-111.898,-1
Sun Feb 05 13:21:50 -0500 2012,42.7167,-70.9736,-1
Sun Feb 05 13:21:51 -0500 2012,27.8003,-97.3961,1
Sun Feb 05 13:21:49 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:21:51 -0500 2012,40.8472,-73.8553,-1
Sun Feb 05 13:21:52 -0500 2012,29.9022,-90.3881,1
Sun Feb 05 13:21:52 -0500 2012,32.7529,-89.5232,1
Sun Feb 05 13:21:55 -0500 2012,36.2992,-89.7511,1
Sun Feb 05 13:21:56 -0500 2012,28.553,-82.4682,1
Sun Feb 05 13:21:56 -0500 2012,40.6583,-74.3,1
Sun Feb 05 13:21:57 -0500 2012,33.6511,-90.2092,1
Sun Feb 05 13:21:59 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:21:59 -0500 2012,43.1547,-77.6158,1
Sun Feb 05 13:21:59 -0500 2012,36.7281,-76.5839,1
Sun Feb 05 13:22:00 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:21:59 -0500 2012,36.2992,-89.7511,1
Sun Feb 05 13:22:03 -0500 2012,36.8522,-79.5911,1
Sun Feb 05 13:22:04 -0500 2012,34.5442,-91.9689,-1
Sun Feb 05 13:22:07 -0500 2012,38.6797,-94.7614,1
Sun Feb 05 13:22:08 -0500 2012,41.8838,-87.6325,1
Sun Feb 05 13:22:08 -0500 2012,42.9506,-91.2892,1
Sun Feb 05 13:22:08 -0500 2012,36.9603,-82.425,1
Sun Feb 05 13:22:08 -0500 2012,25.9434,-80.1214,1
Sun Feb 05 13:22:09 -0500 2012,35.1494,-90.0489,-1
Sun Feb 05 13:22:10 -0500 2012,42.3583,-71.0603,-1
Sun Feb 05 13:22:12 -0500 2012,43.6486,-79.3853,-1
Sun Feb 05 13:22:11 -0500 2012,38.6272,-90.1978,-1
Sun Feb 05 13:22:13 -0500 2012,41.4994,-81.6956,1
Sun Feb 05 13:22:12 -0500 2012,39.5753,-76.9961,1
Sun Feb 05 13:22:13 -0500 2012,29.7856,-95.8242,1
Sun Feb 05 13:22:13 -0500 2012,43.1519,-76.0614,1
Sun Feb 05 13:22:14 -0500 2012,42.3397,-96.2261,-1
Sun Feb 05 13:22:14 -0500 2012,42.0333,-70.4167,-1
Sun Feb 05 13:22:15 -0500 2012,29.7631,-95.3631,1
Sun Feb 05 13:22:15 -0500 2012,41.2019,-77.2647,1
Sun Feb 05 13:22:15 -0500 2012,40.8617,-80.2867,1
Sun Feb 05 13:22:15 -0500 2012,41.3711,-75.7353,1
Sun Feb 05 13:22:16 -0500 2012,38.6272,-90.1978,1
Sun Feb 05 13:22:17 -0500 2012,32.0004,-85.6013,-1
Sun Feb 05 13:22:17 -0500 2012,37.2197,-119.769,-1
Sun Feb 05 13:22:18 -0500 2012,32.7153,-117.156,-1
Sun Feb 05 13:22:18 -0500 2012,41.4994,-81.6956,-1
Sun Feb 05 13:22:19 -0500 2012,38.2392,-91.3058,1
Sun Feb 05 13:22:18 -0500 2012,41.6006,-93.6089,1
Sun Feb 05 13:22:19 -0500 2012,35.5186,-97.6319,1
Sun Feb 05 13:22:19 -0500 2012,41.8838,-87.6325,1
Sun Feb 05 13:22:21 -0500 2012,49.2604,-123.114,-1
Sun Feb 05 13:22:22 -0500 2012,40.7581,-85.0331,1
Sun Feb 05 13:22:23 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:22:23 -0500 2012,37.5686,-78.5254,1
Sun Feb 05 13:22:23 -0500 2012,38.3547,-78.3831,-1
Sun Feb 05 13:22:25 -0500 2012,39.9457,-117.026,-1
Sun Feb 05 13:22:27 -0500 2012,41.9761,-72.5922,1
Sun Feb 05 13:22:27 -0500 2012,36.4708,-82.8519,1
Sun Feb 05 13:22:27 -0500 2012,37.2197,-119.769,-1
Sun Feb 05 13:22:28 -0500 2012,37.8044,-122.27,1
Sun Feb 05 13:22:28 -0500 2012,44.98,-93.2636,-1
Sun Feb 05 13:22:28 -0500 2012,39.1233,-122.847,1
Sun Feb 05 13:22:29 -0500 2012,41.8436,-73.3297,1
Sun Feb 05 13:22:30 -0500 2012,42.3314,-83.0458,1
Sun Feb 05 13:22:30 -0500 2012,35.0525,-78.8786,-1
Sun Feb 05 13:22:31 -0500 2012,39.0417,-94.72,1
Sun Feb 05 13:22:32 -0500 2012,38.8921,-77.0362,-1
Sun Feb 05 13:22:35 -0500 2012,42.6158,-70.6625,-1
Sun Feb 05 13:22:35 -0500 2012,42.7261,-87.7828,-1
Sun Feb 05 13:22:35 -0500 2012,42.0694,-72.2228,-1
Sun Feb 05 13:22:35 -0500 2012,29.7944,-98.7317,-1
Sun Feb 05 13:22:36 -0500 2012,41.8071,-72.735,-1
Sun Feb 05 13:22:37 -0500 2012,50,-85,1
Sun Feb 05 13:22:38 -0500 2012,34.2331,-102.41,-1
Sun Feb 05 13:22:39 -0500 2012,33.0533,-90.3811,1
Sun Feb 05 13:22:40 -0500 2012,34.5442,-91.9689,1
Sun Feb 05 13:22:41 -0500 2012,42.0333,-70.4167,-1
Sun Feb 05 13:22:41 -0500 2012,43.5189,-71.425,-1
Sun Feb 05 13:22:41 -0500 2012,35.8432,-86.4165,1
Sun Feb 05 13:22:41 -0500 2012,38.3003,-76.5078,1
Sun Feb 05 13:22:42 -0500 2012,39.2461,-94.4189,1
Sun Feb 05 13:22:42 -0500 2012,45.3689,-116.494,1
Sun Feb 05 13:22:42 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:22:44 -0500 2012,37.4783,-81.6536,-1
Sun Feb 05 13:22:45 -0500 2012,39.4047,-74.8163,1
Sun Feb 05 13:22:45 -0500 2012,41.0982,-74.2678,1
Sun Feb 05 13:22:46 -0500 2012,41.8936,-89.3936,-1
Sun Feb 05 13:22:47 -0500 2012,45.8642,-122.805,-1
Sun Feb 05 13:22:48 -0500 2012,39.782,-86.138,-1
Sun Feb 05 13:22:49 -0500 2012,35.7325,-78.8506,-1
Sun Feb 05 13:22:50 -0500 2012,34.5442,-91.9689,-1
Sun Feb 05 13:22:50 -0500 2012,33.6306,-84.2189,-1
Sun Feb 05 13:22:50 -0500 2012,34.5442,-91.9689,1
Sun Feb 05 13:22:50 -0500 2012,31.6939,-89.1306,1
Sun Feb 05 13:22:51 -0500 2012,32.8406,-83.6325,-1
Sun Feb 05 13:22:51 -0500 2012,37.2197,-119.769,1
Sun Feb 05 13:22:53 -0500 2012,39.782,-86.138,-1
Sun Feb 05 13:22:53 -0500 2012,44.2318,-114.294,1
Sun Feb 05 13:22:55 -0500 2012,25.5972,-80.3808,1
Sun Feb 05 13:22:55 -0500 2012,33.2736,-115.568,1
Sun Feb 05 13:22:57 -0500 2012,33.6306,-112.332,1
Sun Feb 05 13:22:56 -0500 2012,35.7894,-83.9739,1
Sun Feb 05 13:22:57 -0500 2012,37.1289,-84.0833,1
Sun Feb 05 13:22:57 -0500 2012,40.7204,-73.9946,1
Sun Feb 05 13:22:57 -0500 2012,37.5542,-85.2696,1
Sun Feb 05 13:22:57 -0500 2012,34.5789,-85.9867,-1
Sun Feb 05 13:22:57 -0500 2012,40.7204,-73.9946,1
Sun Feb 05 13:22:58 -0500 2012,50.4619,-108.076,1
Sun Feb 05 13:22:58 -0500 2012,40.2819,-74.6992,-1
Sun Feb 05 13:23:00 -0500 2012,34.8958,-83.4667,-1
Sun Feb 05 13:23:00 -0500 2012,36.9958,-85.9119,-1
Sun Feb 05 13:23:00 -0500 2012,40.7125,-74.0138,1
Sun Feb 05 13:23:01 -0500 2012,42.9118,-75.6682,1
Sun Feb 05 13:23:01 -0500 2012,39.8814,-83.0931,1
Sun Feb 05 13:23:02 -0500 2012,33.8703,-117.924,-1
Sun Feb 05 13:23:01 -0500 2012,37.7022,-121.935,-1
Sun Feb 05 13:23:02 -0500 2012,41.1175,-73.4083,1
Sun Feb 05 13:23:02 -0500 2012,40.4642,-80.6011,1
Sun Feb 05 13:23:03 -0500 2012,34.9578,-90.1517,-1
Sun Feb 05 13:23:03 -0500 2012,43.0389,-87.9064,-1
Sun Feb 05 13:23:03 -0500 2012,37.8403,-87.0728,1
Sun Feb 05 13:23:05 -0500 2012,42.9956,-71.4553,1
Sun Feb 05 13:23:07 -0500 2012,40.65,-73.95,1
Sun Feb 05 13:23:07 -0500 2012,39.782,-86.138,1
Sun Feb 05 13:23:11 -0500 2012,50,-85,1
Sun Feb 05 13:23:11 -0500 2012,29.7631,-95.3631,-1
Sun Feb 05 13:23:13 -0500 2012,38.8889,-77.0264,-1
Sun Feb 05 13:23:13 -0500 2012,44.7319,-93.2175,1
Sun Feb 05 13:23:14 -0500 2012,35.4761,-79.1723,1
Sun Feb 05 13:23:14 -0500 2012,38.3497,-81.6328,1
Sun Feb 05 13:23:14 -0500 2012,33.6511,-90.2092,1
Sun Feb 05 13:23:15 -0500 2012,46.6789,-117.915,-1
Sun Feb 05 13:23:14 -0500 2012,37.5542,-85.2696,-1
Sun Feb 05 13:23:15 -0500 2012,35.5275,-92.6117,-1
Sun Feb 05 13:23:16 -0500 2012,31.1969,-99.3467,1
Sun Feb 05 13:23:16 -0500 2012,37.2053,-95.4047,1
Sun Feb 05 13:23:15 -0500 2012,43.5189,-71.425,-1
Sun Feb 05 13:23:17 -0500 2012,25.8647,-80.3247,1
Sun Feb 05 13:23:19 -0500 2012,37.1289,-84.0833,1
Sun Feb 05 13:23:19 -0500 2012,40.2819,-74.6992,1
Sun Feb 05 13:23:20 -0500 2012,38.2972,-122.284,1
Sun Feb 05 13:23:22 -0500 2012,37.5078,-82.8156,-1
Sun Feb 05 13:23:22 -0500 2012,40.1142,-88.2435,1
Sun Feb 05 13:23:22 -0500 2012,42.0042,-71.3333,1
Sun Feb 05 13:23:23 -0500 2012,38.6472,-86.4361,1
Sun Feb 05 13:23:25 -0500 2012,41.4397,-81.7356,1
Sun Feb 05 13:23:26 -0500 2012,42.9956,-71.4553,1
Sun Feb 05 13:23:26 -0500 2012,41.6228,-84.3281,1
Sun Feb 05 13:23:26 -0500 2012,37.2197,-119.769,1
Sun Feb 05 13:23:26 -0500 2012,39.2903,-76.6125,1
Sun Feb 05 13:23:27 -0500 2012,33.675,-117.777,1
Sun Feb 05 13:23:28 -0500 2012,41.8071,-72.735,-1
Sun Feb 05 13:23:29 -0500 2012,44.5236,-89.5744,1
Sun Feb 05 13:23:30 -0500 2012,34.3758,-100.394,1
Sun Feb 05 13:23:31 -0500 2012,34.0686,-117.938,-1
Sun Feb 05 13:23:31 -0500 2012,50,-85,-1
Sun Feb 05 13:23:32 -0500 2012,40.9461,-87.4533,-1
Sun Feb 05 13:23:33 -0500 2012,37.775,-122.418,-1
Sun Feb 05 13:23:35 -0500 2012,41.3711,-73.4144,-1
